,edit_count,sentiment,neg_sentiment
2016-05-21,2.066666666666667,-0.371767724024355,0.4908802308802309
2016-05-22,2.066666666666667,-0.371767724024355,0.4908802308802309
2016-05-23,2.2,-0.40420441210312935,0.5075468975468975
2016-05-24,2.1333333333333333,-0.3718186336760053,0.47421356421356425
2016-05-25,2.1666666666666665,-0.4054963417852252,0.4908802308802309
2016-05-26,2.066666666666667,-0.4160460247600406,0.49754689754689757
2016-05-27,2.0,-0.43513674345324393,0.5086580086580087
2016-05-28,2.0,-0.43513674345324393,0.5086580086580087
2016-05-29,2.0,-0.43513674345324393,0.5086580086580087
2016-05-30,2.1,-0.4462686857254302,0.5308802308802308
2016-05-31,2.066666666666667,-0.43242288238515414,0.5308802308802308
2016-06-01,1.7,-0.42962440746644187,0.5126984126984128
2016-06-02,1.4666666666666666,-0.41583018882407086,0.4888888888888889
2016-06-03,1.4,-0.353337352640099,0.45555555555555555
2016-06-04,1.4,-0.34626594500409236,0.45555555555555555
2016-06-05,1.4,-0.3461779109305806,0.45555555555555555
2016-06-06,1.4666666666666666,-0.34713429858287176,0.45555555555555555
2016-06-07,1.5,-0.3142400249838829,0.45555555555555555
2016-06-08,1.5333333333333334,-0.34748108039299647,0.4888888888888889
2016-06-09,1.6333333333333333,-0.3557723116543558,0.5111111111111111
2016-06-10,1.6333333333333333,-0.3557723116543558,0.5111111111111111
2016-06-11,1.5666666666666667,-0.32271110630697675,0.47777777777777775
2016-06-12,1.5666666666666667,-0.32271110630697675,0.47777777777777775
2016-06-13,1.5333333333333334,-0.3531520388192601,0.47777777777777775
2016-06-14,1.4333333333333333,-0.32492000477181543,0.4444444444444444
2016-06-15,1.0333333333333334,-0.2934945447577371,0.4111111111111111
2016-06-16,1.0,-0.2886734131309721,0.4111111111111111
2016-06-17,1.0,-0.2886734131309721,0.4111111111111111
2016-06-18,1.0333333333333334,-0.32122686737113526,0.4444444444444444
2016-06-19,1.0333333333333334,-0.32122686737113526,0.4444444444444444
2016-06-20,1.0,-0.28802006873819563,0.4111111111111111
2016-06-21,1.0,-0.28802006873819563,0.4111111111111111
2016-06-22,0.8,-0.2552930603424708,0.3777777777777777
2016-06-23,0.8333333333333334,-0.2886167953411738,0.4111111111111111
2016-06-24,0.7333333333333333,-0.25533054769039154,0.3777777777777777
2016-06-25,0.8666666666666667,-0.24596408903598785,0.3722222222222222
2016-06-26,1.1,-0.24515195935964584,0.3722222222222222
2016-06-27,1.2666666666666666,-0.26708254585663477,0.3988888888888889
2016-06-28,1.4,-0.299667791724205,0.43222222222222223
2016-06-29,1.8333333333333333,-0.3019923291603724,0.43291666666666667
2016-06-30,1.8666666666666667,-0.3161983650922775,0.43291666666666667
2016-07-01,1.8666666666666667,-0.3161983650922775,0.43291666666666667
2016-07-02,1.9666666666666666,-0.30611867460939624,0.44402777777777774
2016-07-03,2.433333333333333,-0.35037390967210136,0.46847222222222223
2016-07-04,2.433333333333333,-0.36154371877511343,0.46847222222222223
2016-07-05,2.466666666666667,-0.36164096971352894,0.46847222222222223
2016-07-06,2.533333333333333,-0.3617783578899172,0.46847222222222223
2016-07-07,2.566666666666667,-0.4278174333439933,0.5018055555555556
2016-07-08,2.566666666666667,-0.42756040023432834,0.5018055555555556
2016-07-09,2.966666666666667,-0.44280629138151806,0.5084722222222222
2016-07-10,3.7333333333333334,-0.46509907631770425,0.5360084541062802
2016-07-11,3.8666666666666667,-0.4983033606280451,0.5693417874396135
2016-07-12,3.966666666666667,-0.5316185721625453,0.6026751207729468
2016-07-13,4.6,-0.5514346595841633,0.6289909102466311
2016-07-14,4.6,-0.5514346595841633,0.6289909102466311
2016-07-15,4.6,-0.5514346595841633,0.6289909102466311
2016-07-16,4.533333333333333,-0.5229707833367573,0.5956575769132978
2016-07-17,4.533333333333333,-0.5229707833367573,0.5956575769132978
2016-07-18,4.5,-0.4904173290965941,0.5623242435799644
2016-07-19,4.5,-0.4904173290965941,0.5623242435799644
2016-07-20,4.5,-0.4904173290965941,0.5623242435799644
2016-07-21,4.5,-0.4904173290965941,0.5623242435799644
2016-07-22,4.566666666666666,-0.4903217192727313,0.5789909102466311
2016-07-23,4.533333333333333,-0.4569979842740283,0.5456575769132977
2016-07-24,4.533333333333333,-0.4569979842740283,0.5456575769132977
2016-07-25,4.333333333333333,-0.4363104905921207,0.51787979913552
2016-07-26,4.066666666666666,-0.40413390112300573,0.48454646580218663
2016-07-27,3.933333333333333,-0.4152929861583299,0.49121313246885323
2016-07-28,3.8,-0.3827077402907596,0.4578797991355199
2016-07-29,3.3333333333333335,-0.3680643989878879,0.4516297991355199
2016-07-30,3.2666666666666666,-0.3347603573638187,0.4182964658021866
2016-07-31,3.2666666666666666,-0.3347603573638187,0.4182964658021866
2016-08-01,3.1666666666666665,-0.3448400478467,0.40718535469107553
2016-08-02,2.6666666666666665,-0.3299184578893568,0.38274091024663104
2016-08-03,2.6333333333333333,-0.29659873627006866,0.3494075769132977
2016-08-04,2.566666666666667,-0.26327689669906956,0.3160742435799644
2016-08-05,2.4,-0.2301015148796624,0.28274091024663106
2016-08-06,2.3333333333333335,-0.19695671302457513,0.24940757691329773
2016-08-07,2.5,-0.15499442288325754,0.22718535469107554
2016-08-08,2.033333333333333,-0.09820482084201304,0.19829646580218663
2016-08-09,1.2666666666666666,-0.07591203590582683,0.17076023391812864
2016-08-10,1.2,-0.07484330177655693,0.17076023391812864
2016-08-11,1.1666666666666667,-0.041601713899283375,0.15409356725146198
2016-08-12,0.5333333333333333,-0.021785626477665365,0.12777777777777777
2016-08-13,0.5333333333333333,-0.021785626477665365,0.12777777777777777
2016-08-14,0.5333333333333333,-0.021785626477665365,0.12777777777777777
2016-08-15,0.9333333333333333,-0.04909064372380574,0.15833333333333333
2016-08-16,0.9333333333333333,-0.04909064372380574,0.15833333333333333
2016-08-17,0.9333333333333333,-0.04909064372380574,0.15833333333333333
2016-08-18,0.9333333333333333,-0.04909064372380574,0.15833333333333333
2016-08-19,0.9333333333333333,-0.04909064372380574,0.15833333333333333
2016-08-20,0.9333333333333333,-0.04909064372380574,0.15833333333333333
2016-08-21,0.8666666666666667,-0.04918625354766845,0.14166666666666666
2016-08-22,0.8666666666666667,-0.04918625354766845,0.14166666666666666
2016-08-23,0.8666666666666667,-0.04918625354766845,0.14166666666666666
2016-08-24,0.8666666666666667,-0.04918625354766845,0.14166666666666666
2016-08-25,0.8666666666666667,-0.04918625354766845,0.14166666666666666
2016-08-26,0.8333333333333334,-0.01609658201535542,0.10833333333333332
2016-08-27,0.9,0.016636246442794808,0.10833333333333332
2016-08-28,0.8333333333333334,0.015449384848276782,0.09166666666666665
2016-08-29,0.8333333333333334,0.015449384848276782,0.09166666666666665
2016-08-30,0.8333333333333334,0.015449384848276782,0.09166666666666665
2016-08-31,0.8333333333333334,0.015449384848276782,0.09166666666666665
2016-09-01,0.9666666666666667,-0.017561491827170046,0.12499999999999999
2016-09-02,1.1,-0.05086017797390619,0.15833333333333333
2016-09-03,1.7333333333333334,-0.06983056949418888,0.18464912280701753
2016-09-04,1.8333333333333333,-0.08478624575842192,0.20687134502923976
2016-09-05,1.9,-0.0822353924662746,0.22353801169590642
2016-09-06,1.8,-0.12441878537511265,0.24576023391812865
2016-09-07,2.1,-0.16519457082127964,0.26576023391812864
2016-09-08,2.1,-0.16519457082127964,0.26576023391812864
2016-09-09,2.033333333333333,-0.1330590206402087,0.23242690058479532
2016-09-10,1.9666666666666666,-0.13298539698298215,0.21576023391812865
2016-09-11,1.9666666666666666,-0.13298539698298215,0.21576023391812865
2016-09-12,2.066666666666667,-0.16505971001428468,0.24909356725146198
2016-09-13,2.1,-0.19825144257984662,0.2824269005847953
2016-09-14,1.7666666666666666,-0.203902223840443,0.2852046783625731
2016-09-15,1.9333333333333333,-0.2211259431988872,0.31187134502923974
2016-09-16,2.1333333333333333,-0.24331635607787738,0.33964912280701753
2016-09-17,2.1333333333333333,-0.24331635607787738,0.33964912280701753
2016-09-18,2.533333333333333,-0.2427745197234098,0.3563157894736842
2016-09-19,3.1,-0.2528685519408843,0.37788441692466457
2016-09-20,3.2666666666666666,-0.2616527105680765,0.3978844169246646
2016-09-21,3.2666666666666666,-0.2616527105680765,0.3978844169246646
2016-09-22,3.2666666666666666,-0.2616527105680765,0.3978844169246646
2016-09-23,3.466666666666667,-0.2631321875895058,0.41455108359133125
2016-09-24,3.5,-0.296459041897952,0.4478844169246646
2016-09-25,3.6,-0.3075156081363553,0.47010663914688683
2016-09-26,3.533333333333333,-0.34024843659450554,0.47010663914688683
2016-09-27,3.533333333333333,-0.34024843659450554,0.47010663914688683
2016-09-28,3.533333333333333,-0.34024843659450554,0.47010663914688683
2016-09-29,3.533333333333333,-0.34024843659450554,0.47010663914688683
2016-09-30,3.566666666666667,-0.3734702337428922,0.5034399724802202
2016-10-01,3.9,-0.3652257969764721,0.4986780677183154
2016-10-02,3.8666666666666667,-0.3652190917850718,0.4986780677183154
2016-10-03,3.4,-0.379481618447798,0.5056956115779645
2016-10-04,3.433333333333333,-0.3669085077216534,0.5001400560224089
2016-10-05,4.1,-0.39652511251219646,0.5137764196587725
2016-10-06,4.133333333333334,-0.3820215546977044,0.5054430863254392
2016-10-07,4.5,-0.3906443043631312,0.5108399117222646
2016-10-08,4.666666666666667,-0.3973150440138575,0.5308399117222646
2016-10-09,4.933333333333334,-0.4296370494447148,0.564173245055598
2016-10-10,5.233333333333333,-0.44079180086915104,0.5863954672778201
2016-10-11,6.033333333333333,-0.4503940972215375,0.6072288006111535
2016-10-12,6.233333333333333,-0.4429886029024694,0.6035250969074498
2016-10-13,6.433333333333334,-0.4160612645747891,0.5892393826217356
2016-10-14,6.4,-0.4163560562335085,0.5892393826217356
2016-10-15,6.433333333333334,-0.411488989691201,0.5847949381772911
2016-10-16,6.266666666666667,-0.42261816332763746,0.5903504937328468
2016-10-17,6.433333333333334,-0.42907237321164526,0.6103504937328467
2016-10-18,6.233333333333333,-0.43240324467446717,0.6103504937328467
2016-10-19,5.666666666666667,-0.4223092124569926,0.5887818662818662
2016-10-20,5.6,-0.4259299042862502,0.5910040885040886
2016-10-21,5.9,-0.43609370950611237,0.6132263107263107
2016-10-22,5.966666666666667,-0.4693995571509183,0.6465596440596441
2016-10-23,5.866666666666666,-0.4979890578033375,0.6632263107263107
2016-10-24,5.9,-0.4978717936120278,0.6632263107263107
2016-10-25,5.9,-0.4812485833673193,0.6521151996151996
2016-10-26,6.033333333333333,-0.464924154650024,0.6604485329485329
2016-10-27,6.2,-0.4715072079209997,0.6804485329485329
2016-10-28,6.2,-0.4715072079209997,0.6804485329485329
2016-10-29,6.233333333333333,-0.5048309707352037,0.7137818662818662
2016-10-30,6.466666666666667,-0.47528944698060693,0.6971151996151995
2016-10-31,6.0,-0.45052300707158016,0.6685437710437709
2016-11-01,5.9,-0.4172310261162443,0.6352104377104376
2016-11-02,5.766666666666667,-0.41732100250644716,0.6352104377104376
2016-11-03,5.666666666666667,-0.44824297529780105,0.6518771043771043
2016-11-04,4.933333333333334,-0.42117722379940525,0.621574074074074
2016-11-05,4.833333333333333,-0.3775382930813012,0.5965740740740739
2016-11-06,4.166666666666667,-0.3819724240489107,0.6045105820105819
2016-11-07,4.466666666666667,-0.38416721525804076,0.6059391534391535
2016-11-08,4.6,-0.34880521764042516,0.5864947089947089
2016-11-09,4.533333333333333,-0.3520051972875519,0.5880820105820105
2016-11-10,3.966666666666667,-0.3647038720571805,0.5958201058201058
2016-11-11,3.8333333333333335,-0.36110593423483855,0.592857142857143
2016-11-12,3.7666666666666666,-0.37611516688078167,0.6004761904761904
2016-11-13,3.7333333333333334,-0.34286457671532555,0.5671428571428571
2016-11-14,3.8,-0.34723372334052643,0.5699206349206348
2016-11-15,3.7666666666666666,-0.31391413682509983,0.5365873015873015
2016-11-16,3.6,-0.307459926941092,0.5165873015873016
2016-11-17,3.533333333333333,-0.32210330384118213,0.5249206349206349
2016-11-18,3.6,-0.35541132705552236,0.5582539682539682
2016-11-19,3.533333333333333,-0.36585078322698195,0.5693650793650794
2016-11-20,3.2666666666666666,-0.38840877563234355,0.5804761904761904
2016-11-21,3.3666666666666667,-0.35937156707521467,0.5671428571428571
2016-11-22,3.3,-0.36259727309620565,0.5671428571428571
2016-11-23,3.2333333333333334,-0.32938768297906906,0.5338095238095237
2016-11-24,3.1333333333333333,-0.3349543269853743,0.5226984126984127
2016-11-25,3.2,-0.3407385958281774,0.5254761904761904
2016-11-26,3.066666666666667,-0.3021639216986914,0.5054761904761905
2016-11-27,3.066666666666667,-0.3021639216986914,0.5054761904761905
2016-11-28,3.033333333333333,-0.2688401588844875,0.47214285714285714
2016-11-29,2.7666666666666666,-0.2651598854906975,0.4554761904761905
2016-11-30,2.7666666666666666,-0.2651598854906975,0.4554761904761905
2016-12-01,2.8333333333333335,-0.29232830048080477,0.4888095238095238
2016-12-02,2.8,-0.2590054059075931,0.4554761904761905
2016-12-03,2.966666666666667,-0.2584220853826356,0.4554761904761905
2016-12-04,3.0,-0.22539887898971162,0.4554761904761905
2016-12-05,3.033333333333333,-0.283398758111492,0.4888095238095238
2016-12-06,3.066666666666667,-0.29591352814246735,0.4888095238095238
2016-12-07,2.6333333333333333,-0.32035131769047837,0.5007142857142858
2016-12-08,2.3666666666666667,-0.3566315020124117,0.5201587301587302
2016-12-09,2.2,-0.37115372128429863,0.5296825396825396
2016-12-10,1.9666666666666666,-0.34885275016228356,0.5011111111111111
2016-12-11,1.8333333333333333,-0.3609967661897341,0.5077777777777778
2016-12-12,1.6666666666666667,-0.3397231393059094,0.4811111111111111
2016-12-13,1.7,-0.37293394933144247,0.5144444444444445
2016-12-14,1.5,-0.3592446886499722,0.5061111111111111
2016-12-15,1.5333333333333334,-0.39098164866367974,0.5394444444444445
2016-12-16,1.5333333333333334,-0.39098164866367974,0.5394444444444445
2016-12-17,1.4,-0.37354923665523526,0.5144444444444445
2016-12-18,1.7666666666666666,-0.3649512976713669,0.5093162393162394
2016-12-19,1.9666666666666666,-0.37355343887002473,0.5093162393162394
2016-12-20,2.2,-0.358560637024951,0.500982905982906
2016-12-21,2.066666666666667,-0.38759720979920237,0.5143162393162394
2016-12-22,2.066666666666667,-0.387590939390572,0.5143162393162394
2016-12-23,2.1333333333333333,-0.3877613262215377,0.530982905982906
2016-12-24,2.1666666666666665,-0.4210675056655328,0.5643162393162393
2016-12-25,1.9666666666666666,-0.43160766554002505,0.5532051282051282
2016-12-26,1.9333333333333333,-0.46359928639853537,0.5532051282051282
2016-12-27,1.9333333333333333,-0.46359928639853537,0.5532051282051282
2016-12-28,1.9333333333333333,-0.46359928639853537,0.5532051282051282
2016-12-29,1.9333333333333333,-0.46359928639853537,0.5532051282051282
2016-12-30,2.033333333333333,-0.4968413425034074,0.5865384615384616
2016-12-31,2.066666666666667,-0.5026066117034145,0.5865384615384616
2017-01-01,2.066666666666667,-0.5026066117034145,0.5865384615384616
2017-01-02,1.9333333333333333,-0.4699081519457156,0.5698717948717948
2017-01-03,2.1333333333333333,-0.5256028699660185,0.5984432234432234
2017-01-04,2.066666666666667,-0.4925403543098651,0.5651098901098901
2017-01-05,2.0,-0.459445397832382,0.5317765567765568
2017-01-06,2.0,-0.45928974030255104,0.5317765567765568
2017-01-07,1.8666666666666667,-0.426049548167376,0.4984432234432234
2017-01-08,1.8666666666666667,-0.4303339846714221,0.4984432234432234
2017-01-09,2.066666666666667,-0.4278766672926363,0.5151098901098901
2017-01-10,2.1666666666666665,-0.39514601043037734,0.4984432234432234
2017-01-11,3.9,-0.4059637123157108,0.5202380952380953
2017-01-12,4.1,-0.3961166043603231,0.5154761904761904
2017-01-13,4.066666666666666,-0.4254943648501048,0.5321428571428571
2017-01-14,4.033333333333333,-0.3937574048363973,0.49880952380952376
2017-01-15,4.066666666666666,-0.426779363505424,0.5321428571428571
2017-01-16,4.066666666666666,-0.426779363505424,0.5321428571428571
2017-01-17,3.6666666666666665,-0.4350463417387125,0.5372710622710622
2017-01-18,3.5,-0.40357740805990383,0.5206043956043956
2017-01-19,3.2333333333333334,-0.38584841227975375,0.4956043956043956
2017-01-20,3.2,-0.35254320041782544,0.4622710622710623
2017-01-21,3.2,-0.3525749140624889,0.4622710622710623
2017-01-22,3.1333333333333333,-0.35240452723152327,0.44560439560439563
2017-01-23,3.1,-0.3190983477875281,0.4122710622710623
2017-01-24,3.5,-0.3297377088312992,0.43449328449328456
2017-01-25,3.5,-0.3297377088312992,0.43449328449328456
2017-01-26,3.5,-0.3297377088312992,0.43449328449328456
2017-01-27,3.5,-0.3297377088312992,0.43449328449328456
2017-01-28,3.5,-0.3297377088312992,0.43449328449328456
2017-01-29,3.4,-0.2964956527264272,0.40115995115995123
2017-01-30,3.3,-0.26356196853631286,0.3678266178266179
2017-01-31,3.3,-0.26356196853631286,0.3678266178266179
2017-02-01,3.3333333333333335,-0.23044601234906464,0.3511599511599512
2017-02-02,3.1,-0.20777450072168574,0.3225885225885226
2017-02-03,3.1,-0.20777450072168574,0.3225885225885226
2017-02-04,3.1666666666666665,-0.2128252125521428,0.33925518925518927
2017-02-05,3.1333333333333333,-0.1796775496741063,0.30592185592185595
2017-02-06,3.1666666666666665,-0.2117243266840703,0.33925518925518927
2017-02-07,3.1333333333333333,-0.21174091565012204,0.33925518925518927
2017-02-08,2.933333333333333,-0.2141982330289079,0.3225885225885226
2017-02-09,2.8,-0.21371399297382368,0.30592185592185595
2017-02-10,1.1333333333333333,-0.22462488618634993,0.31746031746031744
2017-02-11,0.9,-0.20126118411620456,0.2888888888888889
2017-02-12,0.8666666666666667,-0.1688468848665555,0.2555555555555556
2017-02-13,0.8666666666666667,-0.1688468848665555,0.25555555555555554
2017-02-14,0.8666666666666667,-0.10450962930917738,0.2222222222222222
2017-02-15,0.8666666666666667,-0.1045096293091774,0.2222222222222222
2017-02-16,0.8333333333333334,-0.07153256684541702,0.18888888888888886
2017-02-17,0.7666666666666667,-0.07155505269765854,0.1722222222222222
2017-02-18,0.7666666666666667,-0.07155505269765854,0.1722222222222222
2017-02-19,0.8,-0.03936260392268499,0.1722222222222222
2017-02-20,0.7666666666666667,-0.006042476991812381,0.13888888888888887
2017-02-21,0.7666666666666667,-0.006042476991812381,0.13888888888888887
2017-02-22,0.7666666666666667,-0.006042476991812381,0.13888888888888887
2017-02-23,0.36666666666666664,0.004596884051958727,0.11666666666666667
2017-02-24,0.36666666666666664,0.004596884051958727,0.11666666666666667
2017-02-25,0.36666666666666664,0.004596884051958727,0.11666666666666667
2017-02-26,0.36666666666666664,0.004596884051958727,0.11666666666666667
2017-02-27,0.36666666666666664,0.004596884051958727,0.11666666666666667
2017-02-28,0.36666666666666664,0.004596884051958727,0.11666666666666667
2017-03-01,0.36666666666666664,0.004596884051958727,0.11666666666666667
2017-03-02,0.4,0.036677337686220814,0.11666666666666667
2017-03-03,0.36666666666666664,-0.02759292324384053,0.15
2017-03-04,0.36666666666666664,-0.02759292324384053,0.15
2017-03-05,0.43333333333333335,-0.0608230968316396,0.18333333333333332
2017-03-06,0.43333333333333335,-0.08908538619677225,0.2
2017-03-07,0.4666666666666667,-0.11936401923497518,0.23333333333333334
2017-03-08,0.43333333333333335,-0.0873172422250112,0.2
2017-03-09,0.5333333333333333,-0.07164279570182165,0.19166666666666668
2017-03-10,0.5333333333333333,-0.07164279570182165,0.19166666666666668
2017-03-11,0.6,-0.03949333677689234,0.19166666666666668
2017-03-12,0.6333333333333333,-0.02883468982246186,0.18055555555555555
2017-03-13,0.6666666666666666,-0.06210988677210277,0.2138888888888889
2017-03-14,0.7,-0.030029433137840685,0.2138888888888889
2017-03-15,0.7,-0.030029433137840685,0.2138888888888889
2017-03-16,0.6666666666666666,-0.061344730026192125,0.2138888888888889
2017-03-17,0.6666666666666666,-0.061344730026192125,0.2138888888888889
2017-03-18,0.8,-0.07822774665223227,0.2388888888888889
2017-03-19,0.8,-0.07822774665223227,0.2388888888888889
2017-03-20,0.8,-0.07822774665223227,0.2388888888888889
2017-03-21,0.7666666666666667,-0.11042019542720581,0.2388888888888889
2017-03-22,0.7666666666666667,-0.11042019542720581,0.2388888888888889
2017-03-23,0.8,-0.13752257840500937,0.2722222222222222
2017-03-24,0.8333333333333334,-0.16739925758706198,0.3055555555555555
2017-03-25,0.8666666666666667,-0.2007244469390975,0.33888888888888885
2017-03-26,0.9666666666666667,-0.21053723576996058,0.3611111111111111
2017-03-27,1.0333333333333334,-0.21560623629225623,0.3777777777777778
2017-03-28,1.0333333333333334,-0.21560623629225623,0.3777777777777778
2017-03-29,1.1,-0.214401057196988,0.3944444444444445
2017-03-30,1.1,-0.214401057196988,0.3944444444444445
2017-03-31,1.1333333333333333,-0.18124416751994024,0.3944444444444445
2017-04-01,1.1,-0.21332462115420234,0.3944444444444445
2017-04-02,1.0333333333333334,-0.18214755836460322,0.3611111111111111
2017-04-03,1.0666666666666667,-0.14914759182267717,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322277251217099,0.3277777777777778
2017-04-05,1.0666666666666667,-0.07582705501053066,0.3277777777777778
2017-04-06,1.0666666666666667,-0.07885874393913479,0.3277777777777778
2017-04-07,1.0666666666666667,-0.07885874393913479,0.3277777777777778
2017-04-08,0.9333333333333333,-0.06135521464877657,0.3027777777777778
2017-04-09,0.9333333333333333,-0.06135521464877657,0.3027777777777778
2017-04-10,0.8666666666666667,-0.09350467357370587,0.3027777777777778
2017-04-11,0.7666666666666667,-0.08243472543027665,0.2805555555555556
2017-04-12,0.7666666666666667,-0.025207588738865312,0.24722222222222223
2017-04-13,0.7666666666666667,-0.09060565994845496,0.28055555555555556
2017-04-14,0.9666666666666667,-0.10254185398419696,0.30277777777777776
2017-04-15,1.0,-0.12529927293459575,0.3361111111111111
2017-04-16,1.0333333333333334,-0.15855668783187865,0.3694444444444444
2017-04-17,0.9,-0.14167367120583851,0.3444444444444444
2017-04-18,0.9,-0.14167367120583851,0.3444444444444444
2017-04-19,0.9,-0.14167367120583851,0.3444444444444444
2017-04-20,0.9,-0.14167367120583851,0.3444444444444444
2017-04-21,0.9,-0.14167367120583851,0.3444444444444444
2017-04-22,0.9333333333333333,-0.14685064752896626,0.3444444444444444
2017-04-23,1.0333333333333334,-0.1335183928410212,0.3361111111111111
2017-04-24,1.2,-0.07848906285232966,0.30833333333333335
2017-04-25,1.4666666666666666,-0.06790037579608685,0.30126262626262623
2017-04-26,1.4,-0.06283137527379122,0.28459595959595957
2017-04-27,1.4333333333333333,-0.09189607031417615,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235535065935115,0.3234848484848485
2017-04-29,1.5666666666666667,-0.07350102557678415,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665791525383188,0.3234848484848485
2017-05-01,1.5666666666666667,-0.08912504607378834,0.3234848484848485
2017-05-02,1.6,-0.12243687603810821,0.3568181818181818
2017-05-03,1.5666666666666667,-0.15543684258003426,0.3568181818181818
2017-05-04,1.6,-0.15690511955757333,0.3568181818181818
2017-05-05,1.5,-0.13098783586362395,0.3234848484848485
2017-05-06,1.4666666666666666,-0.0976775138968169,0.29015151515151516
2017-05-07,1.4666666666666666,-0.0976775138968169,0.29015151515151516
2017-05-08,1.5,-0.1309969533874531,0.3234848484848485
2017-05-09,1.5,-0.1309969533874531,0.3234848484848485
2017-05-10,1.5,-0.1309969533874531,0.3234848484848485
2017-05-11,1.5,-0.1309969533874531,0.3234848484848485
2017-05-12,1.4666666666666666,-0.15494889312922352,0.3234848484848485
2017-05-13,1.7666666666666666,-0.1412310844057738,0.3168181818181818
2017-05-14,1.7,-0.1625283461869365,0.3279292929292929
2017-05-15,2.566666666666667,-0.1670770220389939,0.3254601571268238
2017-05-16,3.6333333333333333,-0.15189286347056347,0.3173793490460157
2017-05-17,4.2,-0.1654824230536664,0.34090876081072163
2017-05-18,4.466666666666667,-0.1815829354986394,0.3659087608107216
2017-05-19,4.566666666666666,-0.17403488872430503,0.37701987192183267
2017-05-20,5.0,-0.1826200680348836,0.3975326924346533
2017-05-21,5.166666666666667,-0.1929595256262583,0.41753269243465324
2017-05-22,5.366666666666666,-0.18708259531990315,0.4133660257679866
2017-05-23,5.266666666666667,-0.1384577171915335,0.38836602576798657
2017-05-24,5.066666666666666,-0.16016185782818948,0.382810470212431
2017-05-25,5.2,-0.17288105065818857,0.3898811772831381
2017-05-26,5.8,-0.17626447686085667,0.40654784394980475
2017-05-27,6.2,-0.1700111122550753,0.40141963882159964
2017-05-28,6.366666666666666,-0.16859622009484507,0.4000307499327107
2017-05-29,6.333333333333333,-0.17251318171178504,0.4000307499327107
2017-05-30,6.5,-0.18245464160596533,0.42003074993271067
2017-05-31,6.6,-0.20065014803961123,0.4366974165993774
2017-06-01,6.733333333333333,-0.15198405389542585,0.41003074993271066
2017-06-02,6.833333333333333,-0.14730687344625795,0.4211418610438218
2017-06-03,6.766666666666667,-0.178533242191426,0.4211418610438218
2017-06-04,7.2,-0.1928942738887726,0.44421878412074484
2017-06-05,7.5,-0.2121786474105774,0.4701447100466708
2017-06-06,7.633333333333334,-0.2287348602133054,0.4951447100466708
2017-06-07,7.733333333333333,-0.19924474943847048,0.47847804338000416
2017-06-08,8.166666666666666,-0.23252874342235055,0.5118113767133374
2017-06-09,8.166666666666666,-0.23252874342235055,0.5118113767133374
2017-06-10,8.3,-0.24920059767993416,0.5368113767133376
2017-06-11,8.466666666666667,-0.2604238363865229,0.5568113767133375
2017-06-12,8.2,-0.27342753179502616,0.5634780433800042
2017-06-13,8.2,-0.25673440165948996,0.5551447100466709
2017-06-14,7.366666666666666,-0.2626023060473643,0.55761384584914
2017-06-15,6.6,-0.2518774586162296,0.5523613205966148
2017-06-16,6.033333333333333,-0.23828789903312667,0.5288319088319088
2017-06-17,5.9,-0.22221943948258702,0.5204985754985755
2017-06-18,5.866666666666666,-0.23395798782762298,0.526054131054131
2017-06-19,5.433333333333334,-0.22537280851704442,0.5055413105413105
2017-06-20,5.3,-0.24804645830494723,0.5188746438746439
2017-06-21,5.566666666666666,-0.23397379223607542,0.5126246438746438
2017-06-22,6.466666666666667,-0.2872012366549145,0.5400055962555963
2017-06-23,6.533333333333333,-0.28682305511792205,0.5566722629222629
2017-06-24,6.066666666666666,-0.3081555038388541,0.567783374033374
2017-06-25,5.566666666666666,-0.3159339639573598,0.5733389295889295
2017-06-26,5.133333333333334,-0.29312263352275625,0.5451338013838014
2017-06-27,5.033333333333333,-0.293773038363464,0.5443004680504681
2017-06-28,4.966666666666667,-0.31871040182909105,0.5443004680504681
2017-06-29,5.3,-0.3226461899042202,0.5487449124949125
2017-06-30,5.2,-0.3552429503957503,0.5654115791615791
2017-07-01,5.033333333333333,-0.37059721457561584,0.5587449124949125
2017-07-02,5.166666666666667,-0.38920241388991494,0.5714433251933251
2017-07-03,5.233333333333333,-0.41682205392236527,0.6047766585266584
2017-07-04,5.066666666666666,-0.4044895642369949,0.5983664021164022
2017-07-05,4.8,-0.4184349331627253,0.6057738095238095
2017-07-06,4.833333333333333,-0.4103199373056455,0.6007738095238095
2017-07-07,4.8,-0.3970221458577411,0.5952182539682539
2017-07-08,4.366666666666666,-0.36373815187386105,0.5618849206349206
2017-07-09,4.433333333333334,-0.3639462326821827,0.5785515873015873
2017-07-10,4.3,-0.3472743784245991,0.5535515873015873
2017-07-11,4.266666666666667,-0.3507438073413713,0.5585515873015872
2017-07-12,4.366666666666666,-0.3239505678273383,0.5452182539682541
2017-07-13,4.4,-0.3172397080915315,0.540218253968254
2017-07-14,4.333333333333333,-0.284065708901201,0.5068849206349206
2017-07-15,4.166666666666667,-0.2702122183498882,0.500218253968254
2017-07-16,4.2,-0.24400801180374054,0.500218253968254
2017-07-17,4.366666666666666,-0.26341511487645447,0.5094775132275132
2017-07-18,4.6,-0.2638925177268881,0.5113293650793651
